,names,scores,logfoldchanges,pvals,pvals_adj,abslfc
1053,SNCA,-59.690723,-2.942541,0.0,0.0,2.942541
219,PRRX1,61.882065,2.940914,0.0,0.0,2.940914
178,FSTL5,63.545517,2.933227,0.0,0.0,2.933227
1178,HRC,-64.17933,-2.921923,0.0,0.0,2.921923
67,BDNF-AS,66.40136,2.919729,0.0,0.0,2.919729
883,KLHL14,-42.344788,-2.9166176,0.0,0.0,2.9166176
1114,MYL7,-62.611946,-2.9152503,0.0,0.0,2.9152503
115,MAML2,65.558655,2.9061954,0.0,0.0,2.9061954
1381,ZMAT3,-65.82076,-2.8961701,0.0,0.0,2.8961701
174,MIR4435-2HG,63.80487,2.8915522,0.0,0.0,2.8915522
774,AMBP,-26.881516,-2.8909042,3.6127604485491273e-159,4.48604360333087e-159,2.8909042
1068,STARD4-AS1,-60.482574,-2.8906198,0.0,0.0,2.8906198
214,ITIH2,62.087048,2.8863666,0.0,0.0,2.8863666
202,REN,62.559757,2.8857384,0.0,0.0,2.8857384
150,PLCE1,64.66983,2.885116,0.0,0.0,2.885116
1146,MYL9,-63.466045,-2.8833249,0.0,0.0,2.8833249
211,SHE,62.19701,2.8828456,0.0,0.0,2.8828456
1103,ADAMTS6,-62.141777,-2.8806646,0.0,0.0,2.8806646
1300,COL6A1,-65.232834,-2.872036,0.0,0.0,2.872036
1233,IER5L,-64.89672,-2.8713424,0.0,0.0,2.8713424
1219,HES4,-64.79746,-2.8594832,0.0,0.0,2.8594832
1159,SELENOP,-63.840168,-2.8560028,0.0,0.0,2.8560028
306,FOSL2,54.344543,2.8526733,0.0,0.0,2.8526733
85,TENT5A,66.14418,2.8469036,0.0,0.0,2.8469036
1021,ONECUT2,-57.017372,2.8464966,0.0,0.0,2.8464966
201,PPFIBP2,62.56967,2.8453977,0.0,0.0,2.8453977
222,KCNIP2,61.741848,2.8453224,0.0,0.0,2.8453224
69,NFIA,66.37105,2.8442435,0.0,0.0,2.8442435
938,LAMA1,-49.142735,-2.8424857,0.0,0.0,2.8424857
789,HSPA6,-29.02596,-2.8408842,3.095221870682401e-185,3.921311491573988e-185,2.8408842
855,SHISA3,-39.916275,-2.829146,0.0,0.0,2.829146
1254,FRAT2,-65.01818,-2.8263521,0.0,0.0,2.8263521
205,MTTP,62.50901,2.8250499,0.0,0.0,2.8250499
185,ARID5B,63.252457,2.8225412,0.0,0.0,2.8225412
1164,FZD4,-63.970646,-2.8156233,0.0,0.0,2.8156233
1204,TOMM34,-64.5589,-2.8048582,0.0,0.0,2.8048582
232,HMGCS2,60.94376,2.8019538,0.0,0.0,2.8019538
851,FRZB,-39.38983,-2.798573,0.0,0.0,2.798573
926,SERPINI1,-47.213593,-2.7907746,0.0,0.0,2.7907746
761,PRXL2A,-25.11702,-2.7868385,3.2416660689007637e-139,3.95003988899362e-139,2.7868385
1152,CAVIN1,-63.72476,-2.7822857,0.0,0.0,2.7822857
161,ST3GAL1,64.37087,2.7776272,0.0,0.0,2.7776272
1307,CNP,-65.25462,-2.7706451,0.0,0.0,2.7706451
132,DAB1,65.07079,2.7657757,0.0,0.0,2.7657757
576,GTSE1,8.469785,-2.760252,2.4584792173153865e-17,2.600647973182708e-17,2.760252
1242,SESN3,-64.964806,-2.7527175,0.0,0.0,2.7527175
914,SPRY4,-46.08156,-2.7492495,0.0,0.0,2.7492495
103,FMNL2,65.83283,2.7491987,0.0,0.0,2.7491987
116,GIPR,65.50825,2.743614,0.0,0.0,2.743614
316,ZFP36,53.149807,2.7418265,0.0,0.0,2.7418265
775,PLAT,-27.235815,-2.7408037,2.4470382380267295e-163,3.046105690489705e-163,2.7408037
1248,PTN,-64.99813,-2.7302375,0.0,0.0,2.7302375
894,ENG,-43.663483,-2.727367,0.0,0.0,2.727367
1221,MSMO1,-64.808914,-2.7216856,0.0,0.0,2.7216856
1243,SOX4,-64.98096,-2.7121964,0.0,0.0,2.7121964
897,GIMAP4,-44.036816,-2.7113044,0.0,0.0,2.7113044
1255,FOXC1,-65.02198,-2.7073605,0.0,0.0,2.7073605
1124,ID2,-63.05567,-2.7057557,0.0,0.0,2.7057557
1192,FBN2,-64.360634,-2.6997523,0.0,0.0,2.6997523
1422,RBM38,-66.33274,-2.6933696,0.0,0.0,2.6933696
1349,NID2,-65.50341,-2.6922636,0.0,0.0,2.6922636
1175,PCDH18,-64.11506,-2.6888616,0.0,0.0,2.6888616
140,FAT4,64.93678,2.6864934,0.0,0.0,2.6864934
1203,ENC1,-64.55638,-2.6757076,0.0,0.0,2.6757076
839,SYT10,-37.445637,-2.6717951,7.0734741240329844e-307,9.752032340119004e-307,2.6717951
1028,VAMP8,-57.63941,-2.6647172,0.0,0.0,2.6647172
1436,MPPED2,-66.48093,-2.659235,0.0,0.0,2.659235
1029,FGF18,-57.723003,-2.651752,0.0,0.0,2.651752
1137,LRRC3,-63.26525,-2.6472933,0.0,0.0,2.6472933
907,EPB41L2,-45.186558,-2.6451237,0.0,0.0,2.6451237
905,MOXD1,-45.03478,-2.6360848,0.0,0.0,2.6360848
968,LRRC10,-52.079185,-2.6319475,0.0,0.0,2.6319475
1329,PGAM5,-65.356064,-2.6304557,0.0,0.0,2.6304557
1138,TIPARP-AS1,-63.267715,-2.630067,0.0,0.0,2.630067
166,ITPR1,64.25522,2.6229906,0.0,0.0,2.6229906
254,GEM,59.221535,2.6101065,0.0,0.0,2.6101065
1160,COTL1,-63.903984,-2.6030905,0.0,0.0,2.6030905
952,UBE2T,-50.38728,-2.6027377,0.0,0.0,2.6027377
151,TESK2,64.590836,2.6026073,0.0,0.0,2.6026073
1044,KITLG,-59.149994,-2.5964167,0.0,0.0,2.5964167
704,PRDM16-DT,-16.122814,-2.5937934,1.7639211696458828e-58,1.9671983304600925e-58,2.5937934
777,PLCG2,-27.273438,-2.5914643,8.76468648795143e-164,1.0937628728724745e-163,2.5914643
165,TBX20,64.26086,2.5906613,0.0,0.0,2.5906613
998,MT1F,-55.11412,-2.588037,0.0,0.0,2.588037
1019,ORC6,-56.778088,-2.5806074,0.0,0.0,2.5806074
216,RFPL3S,61.986538,2.57769,0.0,0.0,2.57769
1222,ZBTB33,-64.81515,-2.5711465,0.0,0.0,2.5711465
1012,CSPG5,-55.902798,-2.5648136,0.0,0.0,2.5648136
1384,MEPCE,-65.841835,-2.5582113,0.0,0.0,2.5582113
98,SNX25,65.926285,2.5568643,0.0,0.0,2.5568643
962,ADAM28,-51.523685,-2.5476544,0.0,0.0,2.5476544
50,CDK14,66.66739,2.5461898,0.0,0.0,2.5461898
1171,IDI1,-64.04165,-2.5387745,0.0,0.0,2.5387745
836,NTS,-37.004646,-2.5309396,9.641609594978533e-300,1.319563356976989e-299,2.5309396
1083,GATM,-61.361687,-2.530048,0.0,0.0,2.530048
237,GRK5,60.627342,2.5293071,0.0,0.0,2.5293071
109,MALAT1,65.69331,2.5268261,0.0,0.0,2.5268261
157,SLC8A1,64.48646,2.522375,0.0,0.0,2.522375
1070,FUT11,-60.52329,-2.5197012,0.0,0.0,2.5197012
753,NPPB,-23.97722,-2.4994988,4.807163120357395e-127,5.796418553485604e-127,2.4994988
1194,BMI1,-64.40349,-2.4988596,0.0,0.0,2.4988596
1074,PTPN13,-60.719566,-2.4958906,0.0,0.0,2.4958906
937,KCNK6,-49.127155,-2.4945292,0.0,0.0,2.4945292
