,names,scores,logfoldchanges,pvals,pvals_adj,abslfc
183,EPAS1,100.83522,1.9101868,0.0,0.0,1.9101868
446,COL8A1,10.235242,-1.906036,1.378508427764346e-24,1.4260432011355303e-24,1.906036
711,FMNL3,-76.25978,-1.9050909,0.0,0.0,1.9050909
1062,ZNF281,-121.622025,-1.9020944,0.0,0.0,1.9020944
618,ASNS,-51.76607,-1.8982309,0.0,0.0,1.8982309
971,NET1,-116.75109,-1.8959492,0.0,0.0,1.8959492
154,RFPL3S,107.76858,1.8758802,0.0,0.0,1.8758802
712,ARPP21,-76.77896,-1.8703319,0.0,0.0,1.8703319
927,AMOTL2,-113.870964,-1.8702636,0.0,0.0,1.8702636
898,GUCY1A1,-110.713806,-1.8697046,0.0,0.0,1.8697046
874,MST1,-108.03079,-1.8677156,0.0,0.0,1.8677156
206,GRIN2A,94.3782,1.8592733,0.0,0.0,1.8592733
670,MECOM,-64.792404,-1.8567953,0.0,0.0,1.8567953
163,CNTN5,106.72316,1.8544916,0.0,0.0,1.8544916
164,SYNE1,106.33504,1.8540299,0.0,0.0,1.8540299
655,HSPA6,-60.980587,-1.8521543,0.0,0.0,1.8521543
985,GATA6-AS1,-117.60666,-1.8471174,0.0,0.0,1.8471174
218,MYL2,89.64792,1.8445001,0.0,0.0,1.8445001
137,DRC3,111.26623,1.8406799,0.0,0.0,1.8406799
245,NR4A1,81.828224,1.8385758,0.0,0.0,1.8385758
924,TNNT2,-113.71233,-1.8382014,0.0,0.0,1.8382014
1074,ASL,-122.37532,-1.8373276,0.0,0.0,1.8373276
754,GFPT2,-85.81286,-1.8369576,0.0,0.0,1.8369576
737,MICAL1,-82.0184,-1.8336133,0.0,0.0,1.8336133
132,ARHGAP10,112.77149,1.8207862,0.0,0.0,1.8207862
85,CAMK2D,122.09709,1.8191302,0.0,0.0,1.8191302
877,TFRC,-108.455444,-1.8179845,0.0,0.0,1.8179845
926,NDRG2,-113.809875,-1.8105879,0.0,0.0,1.8105879
203,ABCA1,94.767914,1.8084987,0.0,0.0,1.8084987
839,PHF21B,-102.149925,-1.806374,0.0,0.0,1.806374
421,NNMT,20.249193,1.8044658,3.611113081912628e-91,3.8525388498356624e-91,1.8044658
788,FNDC5,-92.60873,-1.8044431,0.0,0.0,1.8044431
179,SEMA3C,102.8243,1.8007282,0.0,0.0,1.8007282
989,NFS1,-117.97621,-1.79542,0.0,0.0,1.79542
837,TP53I11,-102.01596,-1.7853155,0.0,0.0,1.7853155
955,NAIF1,-115.74229,-1.7715852,0.0,0.0,1.7715852
592,PCAT14,-46.168915,-1.770864,0.0,0.0,1.770864
721,NTRK2,-78.48618,-1.7691423,0.0,0.0,1.7691423
597,SOX17,-46.45166,-1.7644767,0.0,0.0,1.7644767
585,RO60,-44.50739,-1.7536138,0.0,0.0,1.7536138
993,TRMT10A,-118.144554,-1.7506198,0.0,0.0,1.7506198
213,COL21A1,90.63475,1.7468015,0.0,0.0,1.7468015
704,SPOCD1,-75.2847,-1.7261431,0.0,0.0,1.7261431
720,GUCY1A2,-78.431435,-1.7226583,0.0,0.0,1.7226583
1073,KRI1,-122.35175,-1.7115952,0.0,0.0,1.7115952
772,MMP16,-89.39509,-1.7077736,0.0,0.0,1.7077736
876,EDNRA,-108.286995,-1.7046913,0.0,0.0,1.7046913
825,NABP1,-99.636475,-1.7036766,0.0,0.0,1.7036766
106,MYOM1,117.619255,1.7026815,0.0,0.0,1.7026815
494,SUCNR1,-9.153548,-1.7006376,5.509371945172544e-20,5.671968371831719e-20,1.7006376
188,RAMP1,99.97891,1.6994786,0.0,0.0,1.6994786
848,DEPP1,-103.23976,-1.6945382,0.0,0.0,1.6945382
608,SCRG1,-49.09745,-1.6926993,0.0,0.0,1.6926993
784,RGS2,-91.803665,-1.692435,0.0,0.0,1.692435
236,MIR133A1HG,84.96178,1.6852484,0.0,0.0,1.6852484
632,KCNK6,-55.27183,-1.6835706,0.0,0.0,1.6835706
197,LDB3,96.77034,1.6826973,0.0,0.0,1.6826973
560,SEMA3D,-38.171432,-1.6819882,0.0,0.0,1.6819882
510,CA4,-15.056033,-1.6778182,3.151368833801086e-51,3.3195598670657506e-51,1.6778182
100,GNE,118.53125,1.6653618,0.0,0.0,1.6653618
230,FSD2,87.28205,1.6615247,0.0,0.0,1.6615247
181,TENM1,102.172295,1.6558164,0.0,0.0,1.6558164
580,PRELP,-43.881,-1.6536348,0.0,0.0,1.6536348
695,RCN3,-72.33584,-1.636846,0.0,0.0,1.636846
241,SPTLC3,83.08766,1.6361423,0.0,0.0,1.6361423
629,ARG2,-54.145893,-1.6277678,0.0,0.0,1.6277678
728,ADAMTS6,-79.69744,-1.6228676,0.0,0.0,1.6228676
805,CEBPD,-97.09433,-1.6172593,0.0,0.0,1.6172593
166,NCAM1,105.16142,1.610725,0.0,0.0,1.610725
204,FHL1,94.54535,1.6067252,0.0,0.0,1.6067252
329,PVT1,53.211285,1.6048477,0.0,0.0,1.6048477
931,CTSL,-114.15947,-1.6021445,0.0,0.0,1.6021445
650,ADM,-60.54389,-1.5992664,0.0,0.0,1.5992664
167,MME,104.99943,1.5986848,0.0,0.0,1.5986848
120,HLCS,115.2257,1.5926728,0.0,0.0,1.5926728
938,THOC3,-114.689896,-1.5892445,0.0,0.0,1.5892445
200,FAXDC2,95.83468,1.5887169,0.0,0.0,1.5887169
891,PIGV,-109.88134,-1.5875603,0.0,0.0,1.5875603
717,FGF18,-77.42644,-1.5862519,0.0,0.0,1.5862519
125,CDK14,113.88916,1.5764672,0.0,0.0,1.5764672
566,NIBAN2,-40.155968,-1.5759199,0.0,0.0,1.5759199
173,UNC13C,103.7844,1.5750513,0.0,0.0,1.5750513
265,CCBE1,71.762146,1.569661,0.0,0.0,1.569661
622,CLSTN2,-53.170002,-1.5618962,0.0,0.0,1.5618962
882,NFKB2,-109.16687,-1.5608541,0.0,0.0,1.5608541
287,CREB5,65.99364,1.5603528,0.0,0.0,1.5603528
739,IRX3,-82.26018,-1.5591582,0.0,0.0,1.5591582
538,GREM2,-30.624876,-1.5521438,5.710677772455994e-206,6.307817863537549e-206,1.5521438
790,TP53INP1,-93.812805,-1.5461851,0.0,0.0,1.5461851
107,USP53,117.25504,1.5437583,0.0,0.0,1.5437583
764,SOCS3,-88.24013,-1.5383561,0.0,0.0,1.5383561
671,HBEGF,-64.97937,-1.5314513,0.0,0.0,1.5314513
210,EMCN,91.91701,1.5280694,0.0,0.0,1.5280694
676,ATF3,-66.252464,-1.5277233,0.0,0.0,1.5277233
1013,SEC16A,-119.35979,-1.523368,0.0,0.0,1.523368
512,PDGFRB,-15.970413,-1.520729,2.054195791181048e-57,2.169925131529276e-57,1.520729
199,ARHGAP31,96.05119,1.5196215,0.0,0.0,1.5196215
256,A2M,76.56881,1.5167352,0.0,0.0,1.5167352
756,PRRG2,-86.62355,-1.515228,0.0,0.0,1.515228
209,PTCH2,93.55433,1.5147672,0.0,0.0,1.5147672
153,KCNMA1,108.23006,1.5133392,0.0,0.0,1.5133392
180,FAT4,102.6379,1.5120445,0.0,0.0,1.5120445
129,ANK3,113.25407,1.5060681,0.0,0.0,1.5060681
760,BEND6,-87.07512,-1.5008951,0.0,0.0,1.5008951
